59	298	1393841672
59	206	1393841663
59	298	1393838246
60	299	1394153022
60	300	1394153016
60	301	1394153002
60	262	1394152984
60	260	1394152960
61	86	1395203527
61	87	1395203517
61	88	1395203251
61	89	1395203233
61	30	1395203216
61	29	1395203198
62	29	1395216799
62	143	1394973818
62	23	1394806141
62	77	1394631256
62	66	1394371987
63	58	1394364680
63	60	1394364610
63	62	1394364568
63	64	1394364500
63	66	1394364229
64	29	1395210169
64	19	1394773473
64	107	1394501356
64	33	1394498380
64	96	1394437106
64	187	1394182231
64	24	1393893578
65	302	1393607779
65	303	1393607749
65	129	1393607720
65	304	1393607673
65	305	1393607664
65	306	1393607637
65	307	1393607617
65	308	1393607532
65	309	1393607507
65	310	1393607489
65	311	1393607441
65	312	1393607365
65	313	1393607352
65	314	1393607321
65	6	1393607265
65	134	1393607207
65	7	1393607161
66	81	1394786165
66	82	1394786152
66	83	1394786147
66	84	1394786134
66	85	1394786120
66	76	1394786115
66	77	1394786081
66	315	1394786075
66	316	1394786067
66	317	1394786055
66	318	1394786020
66	319	1394785988
66	320	1394785927
66	321	1394785905
66	322	1394785896
66	183	1394785877
66	323	1394785818
66	324	1394785807
66	292	1394785721
66	293	1394785643
66	249	1394785638
66	136	1394785628
66	23	1394785521
66	24	1393897665
67	33	1394465275
67	5	1394437436
67	66	1394366096
67	260	1394091667
67	325	1393927932
67	24	1393927836
68	25	1393992081
68	134	1393992024
68	26	1393992005
68	325	1393991995
68	24	1393991936
68	26	1393991743
69	326	1395841354
69	327	1395839303
69	48	1394892615
69	119	1394328089
69	328	1393653555
69	329	1393653538
70	38	1394277977
70	226	1394277974
70	26	1394277846
70	38	1394277843
70	26	1394277842
71	106	1394685294
71	330	1394685163
71	331	1394685142
71	255	1394158855
71	194	1394158476
72	332	1396230870
72	333	1396230714
72	334	1396230413
72	335	1396230348
72	336	1396230272
72	337	1396230246
72	338	1396230137
72	339	1396229933
72	340	1396229867
72	341	1396228852
72	342	1396228764
72	343	1396228559
72	344	1396228458
72	345	1396228151
72	346	1395972416
72	347	1395971429
72	348	1395971316
72	349	1395709883
72	350	1393900913
72	204	1393900450
72	351	1393899111
73	71	1394550369
73	108	1394550252
73	352	1394550197
73	33	1394550128
73	353	1394549912
73	354	1394549809
73	103	1394549682
74	33	1394465233
74	64	1394438554
74	261	1394438454
74	119	1394438410
74	355	1394437915
74	356	1394437863
74	357	1394437683
74	210	1394437610
74	92	1394437563
74	3	1394437539
74	96	1394437447
74	226	1394234938
75	187	1394155206
75	255	1394155058
75	24	1394154913
75	260	1394154845
75	358	1393982501
75	359	1393808906
75	360	1393808854
76	141	1395732559
76	212	1395644408
76	213	1395644340
76	23	1394782700
76	77	1394611301
77	26	1393840838
77	25	1393840370
77	43	1393840341
77	26	1393840340
77	25	1393840339
78	251	1394173646
78	255	1394173287
78	25	1394173269
78	188	1394173002
78	140	1394172949
78	26	1394172654
79	276	1395879036
79	361	1395877565
79	25	1393869323
79	68	1393869229
79	44	1393869189
79	26	1393868755
79	247	1393868711
79	26	1393868681
80	66	1394965593
80	77	1394965418
80	23	1394965259
80	143	1394965160
80	35	1393979448
81	220	1394684215
81	96	1394449027
81	208	1394104815
81	325	1393930852
81	24	1393930780
82	249	1394791148
82	136	1394791116
82	23	1394788537
82	77	1394671950
82	107	1394522814
83	23	1394780243
83	331	1394694482
83	78	1394694444
83	2	1394437000
83	3	1394436902
83	4	1394436849
83	5	1394436804
84	337	1396223599
84	33	1394497721
84	96	1394442586
84	0	1394259357
84	98	1393893208
84	24	1393893046
85	362	1395904352
85	363	1395904308
85	364	1395904226
85	17	1395904206
85	18	1395904167
86	30	1395647570
86	86	1395647483
86	361	1395647325
86	365	1395643274
86	22	1395381563
86	366	1394084169
86	254	1394083821
86	367	1394083662
86	368	1393984564
86	7	1393984538
86	140	1393984436
86	26	1393746829
86	303	1393746775
86	25	1393746710
87	271	1395731005
87	272	1395730988
87	273	1395730872
87	274	1395730867
87	275	1395730842
87	141	1395730826
87	29	1395204051
87	143	1394964549
87	136	1394783200
87	23	1394783153
88	369	1394150957
88	370	1394150749
88	92	1394150659
88	24	1394150626
88	371	1394150461
88	91	1394150296
88	255	1394150257
88	108	1394150096
88	140	1394149927
89	136	1394806552
89	23	1394806513
89	5	1394458487
89	4	1394458055
89	5	1394458050
90	18	1395900175
90	141	1395743972
90	213	1395640907
90	78	1394705316
90	77	1394617072
90	92	1393977086
91	92	1394031885
91	44	1394031875
91	92	1394031832
91	24	1394031788
91	371	1394031751
91	24	1394031727
91	371	1394031718
91	26	1394031527
92	372	1393740464
92	134	1393740450
92	7	1393740388
92	309	1393740380
92	373	1393740358
92	310	1393740348
92	130	1393740335
92	311	1393740323
92	131	1393740315
92	312	1393740292
92	132	1393740267
92	313	1393740256
92	133	1393740239
92	374	1393740209
92	375	1393740184
92	376	1393740172
92	7	1393740156
92	26	1393740100
93	377	1394792743
93	378	1394263098
93	379	1394159400
93	380	1393810819
93	381	1393810714
93	382	1393810678
93	383	1393810637
93	280	1393810552
93	281	1393810522
93	282	1393810486
93	26	1393810224
93	291	1393761493
94	53	1394443356
94	209	1394443312
94	54	1394443236
94	55	1394443201
94	211	1394443110
94	26	1394442736
95	219	1395667397
95	105	1394515380
95	71	1394514880
95	107	1394514627
95	103	1394457397
96	384	1395903966
96	22	1395903952
96	385	1395821522
96	228	1395821456
96	386	1395821292
96	207	1395821251
96	387	1395821214
96	388	1395820189
96	389	1395808669
96	160	1395808536
96	390	1395808491
96	276	1395808447
97	391	1393921183
97	325	1393921151
97	24	1393921110
97	325	1393900330
97	24	1393900312
98	29	1395732619
98	141	1395732536
98	89	1395650106
98	86	1395650039
98	213	1395649981
98	392	1395396980
98	259	1395396941
98	249	1395396860
98	30	1395396794
98	89	1395396745
98	29	1395396717
98	143	1395396641
98	23	1395396580
98	79	1395396514
98	393	1395396427
99	394	1396270007
99	395	1396189930
99	396	1395978545
99	397	1395978251
99	398	1395841585
99	399	1395841579
99	349	1395841319
99	400	1395539494
99	401	1395536634
99	402	1395536565
99	403	1395536495
99	404	1395536354
99	405	1395536244
99	406	1395465458
99	407	1395465289
99	408	1395465215
99	409	1395463043
99	410	1395462948
99	411	1395297772
99	412	1395227652
99	413	1395227554
99	414	1395227413
99	415	1395133908
99	416	1395133344
99	417	1395132649
99	418	1394862725
99	377	1394862638
99	419	1394590740
99	420	1394288821
99	421	1394288771
99	422	1394288591
99	423	1394155068
99	424	1394155005
99	246	1394149735
99	425	1394149620
99	426	1393836903
99	427	1393836024
99	206	1393835757
100	255	1394171449
100	428	1394170989
100	429	1394170969
100	108	1394170942
100	188	1394170941
100	53	1394170921
100	430	1394170751
100	431	1393861004
100	351	1393860436
100	98	1393859785
100	431	1393859728
100	351	1393859722
100	98	1393859689
101	223	1395122891
101	77	1394610464
101	33	1394498349
101	96	1394440445
101	108	1394153337
102	77	1394626003
102	115	1394480501
102	119	1394480439
102	24	1394464322
102	5	1394464276
103	23	1395132754
103	77	1394755237
103	78	1394755169
103	286	1394446557
103	5	1394446329
103	1	1394363324
103	66	1394363129
104	56	1394366209
104	58	1394365929
104	60	1394365788
104	62	1394365661
104	64	1394365538
104	66	1394365352
105	432	1394029567
105	433	1394029508
105	434	1394029308
105	145	1394029203
105	255	1394028962
105	435	1394028892
105	436	1394028561
105	437	1394028326
105	25	1394027977
106	92	1394157927
106	211	1394157864
106	98	1393914971
106	34	1393914946
106	35	1393914891
107	143	1395017768
107	2	1394780258
107	3	1394780247
107	4	1394780203
107	5	1394780189
107	323	1394780170
107	324	1394780149
107	292	1394780126
107	293	1394780114
107	249	1394780067
107	136	1394780061
107	23	1394780010
108	438	1393685389
108	439	1393685017
108	198	1393683863
108	359	1393683503
108	25	1393683384
108	134	1393682997
108	25	1393682816
109	440	1395242264
109	441	1395242236
109	442	1395242220
109	443	1395242166
109	444	1395241681
109	445	1395241622
109	73	1395241441
109	69	1395241168
109	73	1395240701
109	75	1395240377
109	41	1395240368
109	446	1395240365
109	41	1395240364
109	446	1395240361
109	447	1395240226
109	448	1395240200
109	23	1395240131
109	50	1395240089
109	138	1395239992
109	50	1395239974
109	138	1395239973
110	132	1393941261
110	133	1393941251
110	374	1393941231
110	375	1393941196
110	376	1393941177
110	449	1393941159
110	450	1393941140
110	451	1393941122
110	368	1393941094
110	452	1393941062
110	453	1393941048
110	454	1393941023
110	296	1393941002
110	68	1393940967
110	7	1393940944
110	44	1393940907
110	24	1393940871
111	455	1394527611
111	289	1394527440
111	456	1394527321
111	127	1394527236
111	457	1394526946
111	107	1394526786
112	86	1395229752
112	458	1395226406
112	459	1395225964
112	87	1395225876
112	88	1395225380
112	28	1395225353
112	30	1395225311
112	29	1395225302
112	30	1395225190
112	29	1395225168
113	18	1395927718
113	141	1395747125
113	460	1395401486
113	393	1395401456
113	5	1394496133
114	368	1394027247
114	294	1394027222
114	461	1394027103
114	462	1394027089
114	190	1394027072
114	140	1394027004
115	54	1394171580
115	55	1394171446
115	211	1394171381
115	294	1394171325
115	35	1394171167
115	210	1394171092
115	92	1394171042
115	262	1394171013
115	260	1394170959
115	26	1394170694
116	463	1395380362
116	464	1395380312
116	215	1395380288
116	207	1395370738
116	465	1395112807
116	119	1394297176
116	226	1394264913
117	466	1394865676
117	107	1394503310
117	33	1394498442
117	103	1394433660
117	24	1393900868
118	8	1393634977
118	467	1393634235
118	198	1393633653
118	282	1393633596
118	7	1393633492
119	468	1394454655
119	469	1394454637
119	470	1394454619
119	471	1394454507
119	37	1394454471
119	103	1394454457
119	472	1394454448
120	260	1394416507
120	473	1394416475
120	474	1394414057
120	475	1394413931
120	476	1394413855
120	56	1394413831
120	58	1394413673
120	60	1394413632
120	62	1394413609
120	64	1394413569
120	66	1394413542
121	69	1395884793
121	70	1395884522
121	71	1395884165
121	72	1395883932
121	73	1395883616
121	75	1395883088
121	74	1395882867
122	88	1395748485
122	275	1395748470
122	88	1395748465
122	275	1395748449
122	89	1395748441
122	141	1395748429
122	89	1395748424
122	141	1395748408
122	89	1395748400
122	141	1395748388
122	89	1395748380
122	141	1395748361
122	89	1395748359
122	141	1395748343
122	89	1395748319
122	30	1395748262
122	29	1395748182
122	141	1395736936
123	213	1395742495
123	141	1395742386
123	393	1395389690
123	5	1394780395
123	136	1394780301
123	23	1394779882
124	18	1395907134
124	460	1395401542
124	393	1395401514
124	136	1394783360
124	23	1394783320
124	5	1394495624
125	81	1394671186
125	82	1394671172
125	83	1394671170
125	84	1394671159
125	85	1394671152
125	76	1394671147
125	77	1394671102
126	448	1395097275
126	220	1394750036
126	103	1394489375
126	33	1394489013
126	108	1394109011
127	91	1394724240
127	41	1394724000
127	351	1394722519
127	41	1394719570
127	103	1394458941
128	161	1395705096
128	223	1395198050
128	466	1394867896
128	24	1393926897
128	91	1393901379
129	26	1394513579
129	38	1394513457
129	31	1394513443
129	38	1394513431
129	26	1394513430
130	3	1394630494
130	4	1394630482
130	5	1394630465
130	54	1394630430
130	55	1394630406
130	211	1394630377
130	80	1394630358
130	81	1394630343
130	82	1394630306
130	83	1394630295
130	84	1394630281
130	85	1394630251
130	76	1394630243
130	77	1394630184
131	477	1393929420
131	97	1393929373
131	98	1393929355
131	34	1393929336
131	35	1393929201
131	134	1393929172
131	7	1393929131
131	129	1393929095
131	44	1393929062
131	24	1393929036
132	478	1395042742
132	448	1395041253
132	7	1393920473
132	351	1393920363
132	44	1393920152
132	35	1393919679
133	81	1394619695
133	82	1394619667
133	83	1394619629
133	84	1394619583
133	85	1394619527
133	76	1394619511
133	77	1394619469
134	23	1394793881
134	479	1394793862
134	480	1394793825
134	136	1394793753
134	23	1394793725
135	138	1394873801
135	481	1394684985
135	139	1394599994
135	482	1394599519
135	38	1394372604
136	213	1395647896
136	81	1394671638
136	82	1394671621
136	83	1394671618
136	84	1394671611
136	85	1394671576
136	76	1394671569
136	77	1394671496
137	277	1394521740
137	103	1394502194
137	221	1394501196
137	107	1394501122
137	103	1394448784
137	96	1394448696
137	0	1394283389
137	226	1394205170
137	208	1394115898
137	483	1393935318
138	142	1396235457
138	273	1396175699
138	484	1396175335
138	485	1396175233
138	279	1396175127
139	89	1395211155
139	30	1395210866
139	29	1395210763
139	77	1394609386
139	134	1393918468
139	7	1393918398
139	34	1393918329
139	35	1393918203
140	486	1394528977
140	80	1394528974
140	206	1394528934
140	289	1394528699
140	107	1394528328
141	82	1394790957
141	83	1394790447
141	84	1394790401
141	85	1394790309
141	76	1394790297
141	77	1394790173
141	315	1394790166
141	316	1394790157
141	317	1394790145
141	318	1394790081
141	319	1394789830
141	320	1394789770
141	321	1394789748
141	322	1394789696
141	183	1394789667
141	323	1394789626
141	324	1394789613
141	292	1394789569
141	293	1394789508
141	249	1394789497
141	136	1394789481
141	23	1394789387
142	487	1396246126
142	23	1394935132
142	488	1394935105
142	489	1394935068
142	103	1394604124
143	120	1395872647
143	39	1395803843
143	107	1394506691
143	103	1394498385
143	33	1394498045
143	103	1394442038
143	24	1393903177
143	325	1393900455
143	24	1393900446
144	490	1395930197
144	491	1395930183
144	492	1395930168
144	493	1395930151
144	494	1395930144
144	495	1395930139
144	496	1395930125
144	497	1395930098
144	498	1395930098
144	103	1394454111
145	499	1395730757
145	500	1395649364
145	501	1395385909
145	207	1395369133
145	502	1395285907
145	503	1395217221
145	504	1395204483
145	351	1393838313
145	505	1393818910
146	105	1393920212
146	71	1393919821
146	351	1393919272
146	35	1393918932
146	351	1393918883
146	35	1393918646
146	506	1393918644
146	507	1393678928
146	204	1393672403
146	75	1393661401
146	508	1393661339
147	80	1394607713
147	81	1394607684
147	82	1394607662
147	83	1394607615
147	84	1394607552
147	85	1394607519
147	76	1394607492
147	77	1394607424
147	2	1394440758
147	3	1394440741
147	4	1394440704
147	5	1394440652
148	213	1395649303
148	29	1395275499
148	23	1394801618
148	77	1394670429
148	5	1394461106
148	35	1393913930
149	77	1394617503
149	3	1394469710
149	4	1394469707
149	5	1394469671
149	92	1394383417
149	325	1394383383
149	24	1394383350
149	66	1394383323
150	78	1394750193
150	260	1394103291
150	294	1394019098
150	35	1393973293
150	92	1393972847
151	29	1395214339
151	84	1394636929
151	85	1394636893
151	76	1394636877
151	77	1394607547
152	41	1394705669
152	220	1394694939
152	24	1393899419
152	351	1393841529
152	91	1393840136
152	351	1393840020
153	509	1395909633
153	386	1395820081
153	510	1395797543
153	511	1395736277
153	512	1395736257
153	121	1395709458
153	513	1395391465
153	143	1395293831
153	513	1395293584
153	514	1395293568
153	515	1395293550
153	516	1395293389
153	517	1395279913
153	233	1395204687
153	28	1395204273
153	518	1395204007
153	243	1394794692
153	519	1394794679
153	241	1394794592
153	377	1394794435
153	520	1394794175
153	46	1394793983
153	521	1394698068
153	522	1394438506
153	519	1394438443
153	254	1394429449
153	523	1393996444
153	351	1393909871
153	524	1393909837
153	525	1393909796
153	199	1393832960
154	68	1393841034
154	43	1393840857
154	26	1393840584
154	25	1393840248
154	26	1393840247
155	526	1396257997
155	527	1396257963
155	526	1396257961
155	138	1395028474
155	283	1395028450
155	138	1395028401
155	50	1395028363
155	283	1395028352
155	138	1395028352
155	25	1393645929
156	528	1395633843
156	529	1395633503
156	530	1395633466
156	400	1395632624
156	531	1395632624
156	400	1395632623
156	20	1395632612
156	160	1395630050
156	532	1395629559
156	533	1395629549
156	534	1395629534
156	158	1395629480
156	535	1395373207
156	536	1395372917
157	103	1394539838
157	537	1394539294
157	42	1394257381
157	226	1394205577
157	108	1394121289
158	7	1393921124
158	71	1393921124
158	351	1393921122
158	538	1393921115
158	24	1393920923
159	18	1396061829
159	332	1396061541
159	336	1396061538
159	539	1395544933
159	20	1395541699
159	539	1395541691
160	477	1393923497
160	97	1393923472
160	98	1393923414
160	34	1393923371
160	35	1393923334
161	481	1394598369
161	282	1393926763
161	44	1393926749
161	34	1393926650
161	35	1393926548
162	81	1394625785
162	82	1394625747
162	83	1394625729
162	84	1394625703
162	85	1394625684
162	76	1394625659
162	77	1394625576
163	540	1395078054
163	541	1395077944
163	542	1395077816
163	543	1395076965
163	544	1395076803
163	545	1395076657
163	546	1395076556
163	547	1395075525
163	548	1395075480
163	549	1395075191
163	550	1395074726
163	551	1395074626
164	552	1394675748
164	553	1394675647
164	554	1394675569
164	555	1394675062
164	556	1394606555
164	557	1394606253
164	558	1394071861
164	559	1394069623
165	307	1393956505
165	308	1393956420
165	309	1393956402
165	310	1393956376
165	311	1393956343
165	312	1393956279
165	313	1393956260
165	314	1393956187
165	6	1393956147
165	134	1393956131
165	7	1393956096
165	452	1393956076
165	453	1393956061
165	454	1393956031
165	296	1393955998
165	68	1393955937
165	560	1393955892
165	477	1393955880
165	97	1393955865
165	98	1393955848
165	34	1393955809
165	35	1393955649
166	138	1395281493
166	283	1394849836
166	138	1394849832
166	283	1394849766
166	482	1394596254
166	26	1393898861
167	561	1395274297
167	86	1395274271
167	87	1395274254
167	88	1395274224
167	89	1395274155
167	30	1395274109
167	29	1395273837
168	78	1394708534
168	296	1394515700
168	454	1394515668
168	296	1394515643
168	107	1394515631
168	24	1393916553
168	325	1393916549
168	24	1393916504
169	562	1396231415
169	498	1396231398
169	337	1396173746
169	563	1396018637
169	498	1396018624
169	215	1395377456
169	107	1394500163
169	564	1394439706
169	96	1394439624
170	207	1395382431
170	565	1395382291
170	566	1395299189
170	567	1395298704
170	568	1394851743
171	29	1395233909
171	569	1394452355
171	570	1394452247
171	571	1394452185
171	286	1394452087
171	572	1394451154
171	42	1394414456
171	128	1394414299
171	199	1394413655
171	573	1394409068
171	574	1394408713
171	575	1394408622
171	576	1394408342
171	42	1394407772
171	66	1394407664
172	577	1396230247
172	578	1396230233
172	337	1396230232
172	579	1396230219
172	580	1396230216
172	581	1396230206
172	582	1396230201
172	345	1396230201
172	583	1396230198
172	584	1396083158
172	585	1396083108
172	586	1396083105
172	587	1396083105
172	586	1396083104
172	588	1396083099
172	589	1396083089
172	336	1396083073
172	590	1396083064
172	333	1396083063
172	591	1396083061
172	592	1396083057
172	593	1396083057
172	594	1396083048
172	21	1396083035
172	577	1396083030
172	335	1396083021
172	595	1396083014
172	578	1396083014
172	596	1396082992
172	490	1395931482
172	494	1395931468
172	597	1395931467
172	598	1395931465
172	599	1395931464
172	498	1395931446
